"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"11/04/2020","54","PM2.5","Lockeland","47-037-0023","AQS","8",".","26","54","51"
"11/05/2020","67","PM2.5","Near Road Site","47-037-0040","AQS","9",".","32","67","48"
"11/06/2020","89","PM2.5","Lockeland","47-037-0023","AQS","9",".","38","89","44"
"11/07/2020","73","PM2.5","Lockeland","47-037-0023","AQS","15",".","28","73","29"
"11/08/2020","43","PM2.5","Lockeland","47-037-0023","AQS","8",".","14","43","31"
"11/09/2020","33","PM2.5","Lockeland","47-037-0023","AQS","10",".","19","33","32"
"11/10/2020","28","PM2.5","Near Road Site","47-037-0040","AQS","7",".","13","28","23"
"11/11/2020","29","PM2.5","Lockeland","47-037-0023","AQS","2",".","10","29","19"
"11/12/2020","39","PM2.5","Lockeland","47-037-0023","AQS","5",".","15","39","31"
"11/13/2020","54","PM2.5","Lockeland","47-037-0023","AQS","8",".","23","54","28"
"11/14/2020","56","PM2.5","Lockeland","47-037-0023","AQS","7",".","22","56","25"
"11/15/2020","26","PM2.5","Lockeland","47-037-0023","AQS","2",".","16","26","23"
"11/16/2020","42","NO2","Near Road Site","47-037-0040","AQS","5",".","15","29","42"
"11/17/2020","21","PM2.5","Lockeland","47-037-0023","AQS","3",".","11","21","17"
"11/18/2020","34","PM2.5","Lockeland","47-037-0023","AQS","7",".","16","34","22"
"11/19/2020","35","PM2.5","Near Road Site","47-037-0040","AQS","8",".","19","35","34"
"11/20/2020","66","PM2.5","Lockeland","47-037-0023","AQS","9",".","29","66","41"
"11/21/2020","78","PM2.5","Lockeland","47-037-0023","AQS","10",".","33","78","37"
"11/22/2020","52","PM2.5","Lockeland","47-037-0023","AQS","10",".","16","52","24"
"11/23/2020","44","PM2.5","Lockeland","47-037-0023","AQS","7",".","14","44","33"
"11/24/2020","50","PM2.5","Near Road Site","47-037-0040","AQS","9",".","18","50","22"
"11/25/2020","30","PM2.5","Lockeland","47-037-0023","AQS","1",".","13","30","13"
"11/26/2020","57","PM2.5","Lockeland","47-037-0023","AQS","5",".","18","57","19"
"11/27/2020","66","PM2.5","Lockeland","47-037-0023","AQS","8",".","22","66","24"
"11/28/2020","57","PM2.5","Lockeland","47-037-0023","AQS","2",".","18","57","25"
"11/29/2020","60","PM2.5","Lockeland","47-037-0023","AQS","7",".","19","60","22"
"11/30/2020","25","PM2.5","Lockeland","47-037-0023","AQS","0",".","8","25","14"
"12/01/2020","46","PM2.5","Lockeland","47-037-0023","AQS","5",".","18","46","31"
"12/02/2020","52","PM2.5","Lockeland","47-037-0023","AQS","10",".","19","52","35"
"12/03/2020","51","PM2.5","Lockeland","47-037-0023","AQS","10",".","19","51","28"
"12/04/2020","48","PM2.5","Lockeland","47-037-0023","AQS","2",".","15","48","23"
"12/05/2020","82","PM2.5","Lockeland","47-037-0023","AQS","9",".","33","82","32"
"12/06/2020","74","PM2.5","Lockeland","47-037-0023","AQS","15",".","28","74","26"
"12/07/2020","55","PM2.5","Lockeland","47-037-0023","AQS","0",".","16","55","12"
"12/08/2020","67","PM2.5","Lockeland","47-037-0023","AQS","5",".","24","67","33"
"12/09/2020","64","PM2.5","Lockeland","47-037-0023","AQS","9",".","29","64","43"
"12/10/2020","67","PM2.5","Near Road Site","47-037-0040","AQS","11",".","30","67","42"
"12/11/2020","58","PM2.5","Lockeland","47-037-0023","AQS","5",".","25","58","38"
"12/12/2020","40","PM2.5","Lockeland","47-037-0023","AQS","2",".","14","40","22"
"12/13/2020","59","PM2.5","Lockeland","47-037-0023","AQS","3",".","19","59","20"
"12/14/2020","43","PM2.5","Lockeland","47-037-0023","AQS","0",".","11","43","7"
"12/15/2020","50","PM2.5","Lockeland","47-037-0023","AQS","0",".","14","50","13"
"12/16/2020","52","PM2.5","Lockeland","47-037-0023","AQS","2",".","15","52","19"
"12/17/2020","70","PM2.5","Lockeland","47-037-0023","AQS","6",".","25","70","31"
"12/18/2020","78","PM2.5","Lockeland","47-037-0023","AQS","10",".","32","78","31"
"12/19/2020","55","PM2.5","Lockeland","47-037-0023","AQS","8",".","19","55","29"
"12/20/2020","55","PM2.5","Lockeland","47-037-0023","AQS","6",".","19","55","30"
"12/21/2020","43","PM2.5","Lockeland","47-037-0023","AQS","6",".","17","43","24"
"12/22/2020","38","NO2","Near Road Site","47-037-0040","AQS","7",".","16","29","38"
"12/23/2020","30","PM2.5","Lockeland","47-037-0023","AQS","8",".","15","30","28"
"12/24/2020","22","PM2.5","Lockeland","47-037-0023","AQS","0",".","11","22","10"
"12/25/2020","24","PM2.5","Lockeland","47-037-0023","AQS","1",".","11","24","23"
"12/26/2020","33","PM2.5","Lockeland","47-037-0023","AQS","5",".","13","33","33"
"12/27/2020","28","PM2.5","Lockeland","47-037-0023","AQS","5",".","11","28","27"
"12/28/2020","47","PM2.5","Lockeland","47-037-0023","AQS","1",".","16","47","24"
"12/29/2020","70","PM2.5","Lockeland","47-037-0023","AQS","6",".","25","70","26"
"12/30/2020","39","PM2.5","Lockeland","47-037-0023","AQS","7",".","18","39","21"
"12/31/2020","13","PM2.5","Lockeland","47-037-0023","AQS","1",".","4","13","7"
