"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"03/30/2020","47","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","0","47","14","29","4"
"03/31/2020","37","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","0","37","19","33","3"
"04/01/2020","38","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","1","38","6","15","2"
"04/02/2020","39","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","0","39","6","15","."
"04/03/2020","46","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","0","46","12","28","."
"04/04/2020","49","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","1","49","12","38","."
"04/05/2020","49","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","0","49","13","40","."
"04/06/2020","50","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","0","50","19","40","."
"04/07/2020","51","PM2.5","PARKLANE","45-079-0007","AQS","0","46","23","51","."
"04/08/2020","36","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","0","36","14","35","."
"04/09/2020","46","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","0","46","19","26","."
"04/10/2020","45","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","0","45","11","22","5"
"04/11/2020","46","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","0","46","10","30","6"
"04/12/2020","41","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","0","41","12","28","5"
"04/13/2020","42","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","0","42","10","26","."
"04/14/2020","45","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","0","45","13","36","6"
"04/15/2020","42","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","0","42","9","30","5"
"04/16/2020","46","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","0","46","9","29","6"
"04/17/2020","47","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","1","47","17","30","10"
"04/18/2020","44","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","0","44","9","25","5"
"04/19/2020","33","PM2.5","IRMO","45-063-0008","AQS","1","29","9","33","5"
"04/20/2020","43","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","0","43","5","16","7"
"04/21/2020","46","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","0","46","11","27","13"
"04/22/2020","51","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","0","51","12","24","8"
"04/23/2020","40","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","0","40","10","25","."
"04/24/2020","37","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","0","37","7","20","."
"04/25/2020","41","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","0","41","8","27","."
"04/26/2020","43","Ozone","CONGAREE BLUFF","45-079-0021","AQS","0","43","9","15","."
"04/27/2020","44","Ozone","CONGAREE BLUFF","45-079-0021","AQS","0","44","6","18","."
"04/28/2020","61","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","2","61","19","39","."
"04/29/2020","46","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","0","46","13","20","."
"04/30/2020","43","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","0","43","6","13","."
"05/01/2020","46","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","0","46","6","19","."
"05/02/2020","51","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","1","51","9","34","."
"05/03/2020","51","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","1","51","11","41","."
"05/04/2020","47","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","0","47","13","34","."
"05/05/2020","44","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","0","44","14","34","."
"05/06/2020","48","Ozone","CONGAREE BLUFF","45-079-0021","AQS","0","48","11","23","."
"05/07/2020","49","Ozone","CONGAREE BLUFF","45-079-0021","AQS","0","49","10","31","."
"05/08/2020","48","PM2.5","PARKLANE","45-079-0007","AQS","0","42","19","48","."
"05/09/2020","44","Ozone","CONGAREE BLUFF","45-079-0021","AQS","0","44","8","30","."
"05/10/2020","47","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","1","47","12","31","."
"05/11/2020","45","Ozone","CONGAREE BLUFF","45-079-0021","AQS","0","45","9","20","."
"05/12/2020","44","Ozone","CONGAREE BLUFF","45-079-0021","AQS","0","44","10","19","."
"05/13/2020","54","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","0","54","25","33","."
"05/14/2020","51","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","0","51","15","29","."
"05/15/2020","46","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","0","46","25","25","."
"05/16/2020","43","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","0","43","15","26","6"
"05/17/2020","30","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","0","30","11","24","3"
"05/18/2020","29","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","0","29","14","28","5"
"05/19/2020","35","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","0","35","9","19","5"
"05/20/2020","22","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","0","22","3","7","."
"05/21/2020","36","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","0","36","6","20","."
"05/22/2020","40","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","0","40","12","27","."
"05/23/2020","36","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","0","36","10","24","."
"05/24/2020","40","PM2.5","PARKLANE","45-079-0007","AQS",".","36","14","40","."
"05/25/2020","35","PM2.5","PARKLANE","45-079-0007","AQS","0","30","10","35","."
"05/26/2020","28","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","0","28","9","23","."
"05/27/2020","19","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","0","19","6","17","."
"05/28/2020","26","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","0","26","13","24","."
"05/29/2020","31","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","0","31","8","26","."
"05/30/2020","36","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","1","36","10","30","."
"05/31/2020","37","PM2.5","PARKLANE","45-079-0007","AQS","2","35","13","37","."
"06/01/2020","42","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","0","42","16","30","."
"06/02/2020","47","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS","0","47","17","35","."
"06/03/2020","45","PM2.5","IRMO","45-063-0008","AQS","0","45","19","45","."
"06/04/2020","42","PM2.5","IRMO","45-063-0008","AQS","0","39","17","42","8"
"06/05/2020","54","PM2.5","PARKLANE","45-079-0007","AQS","0","38","10","54","6"
"06/06/2020","38","PM2.5","IRMO","45-063-0008","AQS",".","38","11","38","8"
"06/07/2020","34","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS",".","34","8","30","4"
"06/08/2020","28","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS",".","28","13","26","5"
"06/09/2020","35","PM2.5","IRMO","45-063-0008","AQS",".","29","16","35","4"
"06/10/2020","29","PM2.5","IRMO","45-063-0008","AQS",".","27","11","29","6"
"06/11/2020","39","Ozone","PARKLANE","45-079-0007","AQS",".","39","12","33","5"
"06/12/2020","40","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS",".","40","10","28","2"
"06/13/2020","47","Ozone","CONGAREE BLUFF","45-079-0021","AQS",".","47","14","41","2"
"06/14/2020","42","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS",".","42","9","29","5"
"06/15/2020","29","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS",".","29","6","20","2"
"06/16/2020","27","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS",".","27","3","12","2"
"06/17/2020","25","Ozone","SANDHILL EXPERIMENTAL STATION","45-079-1001","AQS",".","25","6","18","7"
